sentence_id,word,pos
309,ở,E
309,vị trí,N
309,tương đương,A
309,.,CH
310,Độc lập,N
310,và,C
310,chủ động,V
310,trong,E
310,công việc,N
310,.,CH
311,Giới tính,N
311,:,CH
311,Nữ,N
311,",",CH
311,Ngoại hình,V
311,dễ,A
311,nhìn,V
311,",",CH
311,gương mặt,N
311,tươi tắn,A
311,",",CH
311,giọng,N
311,nói,V
311,nhẹ nhàng,A
311,không,R
311,ngọng,V
311,hoặc,C
311,tiếng,N
311,địa phương,N
311,.,CH
311,Cao từ,N
311,1.58,M
311,m,Nu
311,trở,V
311,lên,V
311,.,CH
312,Lợi ích,N
312,khác,A
313,•,N
313,Ưu tiên,V
313,các,L
313,ứng viên,N
313,đã,R
313,có,V
313,kinh nghiệm,N
313,về,V
313,tài trợ,V
313,thương mại,N
313,và,C
313,thanh toán,V
313,quốc tế,N
314,Quyền lợi,N
315,Đã,R
315,có,V
315,Chứng chỉ,N
315,hành nghề,V
315,giám sát,V
315,thi công,V
315,xây dựng,V
315,hạng,N
315,I,M
315,(,CH
315,còn,V
315,hạn,N
315,sử dụng,V
315,),CH
315,.,CH
316,•,N
316,Kỹ năng,N
316,quản lý,V
316,thời gian,N
316,",",CH
316,phân tích,V
316,và,C
316,giải quyết,V
316,vấn đề,N
316,.,CH
317,Có,V
317,chứng chỉ,N
317,CPA,Np
317,",",CH
317,ACCA,Np
317,hoặc,C
317,Master,Np
317,ngành,N
317,kinh tế,N
317,là,V
317,một,M
317,lợi thế,N
317,so sánh,V
317,;,CH
318,Văn phòng,N
318,làm việc,V
318,sang trọng,A
318,",",CH
318,hiện đại,A
318,",",CH
318,có,V
318,Phòng,N
318,thư giãn,M
319,2,M
319,.,CH
319,Phát triển,V
319,nghề nghiệp,N
319,:,CH
320,Có,V
320,kinh nghiệm,N
320,làm,V
320,kế toán,V
320,cho,E
320,công ty,N
320,xây dựng,V
320,hoặc,C
320,đơn vị,N
320,vật liệu,N
320,xây dựng,V
320,càng,R
320,tốt,A
320,.,CH
321,Có,V
321,tinh thần,N
321,trách nhiệm,N
321,cao,A
321,.,CH
322,Others,Np
323,Ưu tiên,N
323,ứng viên,V
323,có,V
323,khả năng,N
323,ngoại ngữ,N
324,Vi tính,N
324,:,CH
324,Sử dụng,V
324,thành thạo,V
324,vi tính,N
324,văn phòng,N
324,.,CH
325,Các,L
325,chế độ,N
325,đãi ngộ,V
325,",",CH
325,quyền lợi,N
325,khác,A
325,:,CH
326,Đam mê,V
326,kinh doanh,V
326,",",CH
326,chịu,V
326,được,V
326,áp lực,N
326,công việc,N
326,",",CH
326,kiên trì,N
326,và,C
326,có,V
326,tinh thần,N
326,giải quyết,V
326,khó khăn,A
326,.,CH
327,Sử dụng,V
327,vi tính,N
327,văn phòng,N
327,thành thạo,N
327,(,CH
327,Word,Np
327,",",CH
327,Excel,Np
327,...,CH
327,),CH
327,;,CH
328,17,M
328,h00,N
328,Thứ,N
328,2,M
328,tới,E
328,Thứ,N
328,6,M
328,(,CH
328,nghỉ,V
328,trưa,N
328,12,M
328,h00,N
329,Có,V
329,kiến thức,N
329,cơ bản,A
329,về,E
329,hệ thống,N
329,",",CH
329,Network,Np
329,",",CH
329,OS,Np
329,(,CH
329,Window,Np
329,",",CH
329,Linux,Np
329,..,M
329,),CH
329,là,V
329,một,M
329,lợi thế,N
330,Hưởng,Np
330,ưu đãi,V
330,khi,N
330,sử dụng,V
330,thẻ,N
330,tập,V
330,gym,N
330,Elite Fitness,Np
330,và,C
330,các,L
330,dịch vụ,N
330,cao cấp,A
330,thuộc,V
330,Tập đoàn,N
330,BIM,Np
331,1,M
331,.,CH
331,Trình độ,N
331,Học vấn,M
332,Ít nhất,X
332,3,M
332,năm,N
332,kinh nghiệm,N
332,ở,E
332,vị trí,N
332,tương đương,A
332,.,CH
333,Tin học,M
334,·,N
334,Mức,N
334,lương,N
334,thưởng,V
334,hấp dẫn,V
334,và,C
334,cạnh tranh,V
334,so,V
334,với,E
334,thị trường,N
334,(,CH
334,thỏa thuận,V
334,theo,V
334,năng lực,N
334,),CH
334,.,CH
335,Có,V
335,khả năng,N
335,giao tiếp,V
335,",",CH
335,đàm phán,V
335,tốt,A
335,.,CH
336,Là,V
336,Đại sứ,N
336,thương hiệu,N
336,của,E
336,BU,Np
336,và,C
336,Tập đoàn,N
336,.,CH
337,1,M
337,.,CH
337,High,Np
337,fluency,V
337,in,V
337,English,Np
338,Có,V
338,kiến thức,N
338,cơ bản,A
338,về,E
338,xuất nhập khẩu,V
338,(,CH
338,VD,Np
338,:,CH
338,L,Ny
338,/,CH
338,C,Np
338,",",CH
338,FOB,Np
338,",",CH
338,v.v.,N
338,),CH
339,Medici,Np
339,khuyến khích,V
339,:,CH
340,Trung thực,N
340,",",CH
340,nhanh nhẹn,A
340,",",CH
340,tinh thần,N
340,trách nhiệm,N
340,cao,A
340,trong,E
340,công việc,N
340,.,CH
341,·,N
341,Kỹ năng,N
341,tổng quát,V
341,:,CH
341,Cẩn thận,A
341,",",CH
341,chăm chỉ,A
341,",",CH
341,truyền đạt,V
341,và,C
341,khéo léo,A
341,trong,E
341,giao tiếp,V
341,.,CH
342,5,M
342,.,CH
342,Các,L
342,yêu cầu,N
342,khác,A
343,Năng động,N
343,",",CH
343,có,V
343,tinh thần,N
343,cầu tiến,A
343,",",CH
343,chịu khó,A
343,học hỏi,V
344,Tốt nghiệp,V
344,Trung cấp,N
344,chuyên ngành,N
344,liên quan,V
344,(,CH
344,Kinh tế,N
344,;,CH
344,Quản trị,V
344,kinh doanh,V
344,;,CH
344,Marketing,Np
344,),CH
344,.,CH
345,Có,V
345,kỹ năng,N
345,nghiên cứu,V
345,thị trường,N
346,Kỹ năng,N
346,vi tính,N
346,tốt,A
346,:,CH
346,Outlook,Np
346,",",CH
346,Word,Np
346,",",CH
346,Excel,Np
346,",",CH
346,PowerPoint,Np
347,Sử dụng,V
347,thành thạo,N
347,phần mềm,N
347,Adobe Creative,Np
347,Cloud,Np
347,bao gồm,V
347,Adobe,Np
347,After Effect,Np
347,",",CH
347,Adobe Illustrator,Np
347,",",CH
347,Adobe Photoshop,Np
347,",",CH
347,Adobe Premier,Np
347,",",CH
347,Dựng Phim,Np
347,/,CH
347,Hiệu Ứng,Np
347,Video,Np
348,•,V
348,Môi trường,N
348,làm việc,V
348,trẻ trung,A
348,",",CH
348,năng động,A
348,.,CH
349,Sử dụng,V
349,thành thạo,N
349,phần mềm,N
349,Autocad,Np
349,",",CH
349,biết,V
349,vẽ,V
349,3D,N
349,là,V
349,một,M
349,lợi thế,N
349,.,CH
350,Có,V
350,kỹ năng,N
350,viết,V
350,bài,N
350,",",CH
350,định hướng,V
350,",",CH
350,sáng tạo,V
350,và,C
350,biết,V
350,nắm bắt,N
350,xu hướng,V
350,content,N
350,",",CH
350,bắt,V
350,trend,M
351,Thời hạn,N
351,nhận,V
351,hồ sơ,N
351,:,CH
352,Kinh nghiệm,N
352,chuyên môn,N
352,:,CH
352,Tối thiểu,N
352,05,M
352,năm,N
352,kinh nghiệm,N
352,trong,E
352,lĩnh vực,N
352,ngân hàng,N
352,",",CH
352,tài chính,N
352,",",CH
352,fintech,M
353,kiểm soát,V
353,nội bộ,N
354,–,CH
354,Chế độ,N
354,ngày,N
354,nghỉ,V
354,hấp dẫn,V
354,với,E
354,chế độ,N
354,NGHỈ HÈ,Np
354,đặc biệt,A
354,của,E
354,Công ty,N
354,(,CH
354,bên,N
354,cạnh,N
354,thời gian,N
354,nghỉ phép,V
354,và,C
354,nghỉ Lễ,N
354,",",CH
354,Tết,N
354,thông thường,A
354,theo,V
354,quy định,N
354,),CH
354,.,CH
355,Có thể,R
355,sử dụng,V
355,ngoại ngữ,N
355,trong,E
355,công việc,N
355,là,V
355,lợi thế,N
355,(,CH
355,Tiếng,N
355,Anh,Np
355,",",CH
355,Tiếng Trung,Np
355,",",CH
355,Tiếng,N
355,Hàn,Np
355,",",CH
355,Tiếng,Np
355,Nhật,Np
355,),CH
356,Thưởng,V
356,các,L
356,ngày,N
356,Lễ,Np
356,",",CH
356,Tết,Np
356,",",CH
356,sinh nhật,N
356,",",CH
356,trợ cấp,V
356,",",CH
356,...,CH
357,Kiến thức,N
357,chuyên môn,N
357,:,CH
357,Am hiểu,V
357,về,E
357,hoạt động,V
357,ngân hàng,N
357,",",CH
357,tài chính,N
357,",",CH
357,fintech,M
358,Có,V
358,kinh nghiệm,N
358,làm việc,V
358,tại,E
358,bộ phận,N
358,Quản lý,V
358,chất lượng,N
358,công ty,N
358,Dược,Np
358,.,CH
359,Cẩn thận,A
359,",",CH
359,chi tiết,N
359,",",CH
359,có,V
359,khả năng,N
359,tổ chức,V
359,",",CH
359,quản lý,V
359,công việc,N
359,hiệu quả,N
359,.,CH
360,Đường,N
360,3,M
360,tháng,N
360,2,M
360,",",CH
360,phường,N
360,12,M
360,quận,N
360,10,M
360,",",CH
360,TP,Ny
360,HCM,Np
361,Có,V
361,khả năng,N
361,lên,V
361,kế hoạch,N
361,",",CH
361,đề xuất,V
361,các,L
361,giải pháp,N
361,trong,E
361,công việc,N
362,Có,V
362,khả năng,N
362,lãnh đạo,N
362,và,C
362,dẫn dắt,V
362,đội,N
362,nhóm,N
362,.,CH
363,Khả năng,N
363,phân tích,V
363,",",CH
363,tổng hợp,A
363,",",CH
363,chịu,V
363,được,V
363,áp lực,N
363,cao,A
363,trong,E
363,công việc,N
363,.,CH
364,Tốt nghiệp,V
364,Cao đẳng,N
364,trở,V
364,lên,V
365,Kỹ năng,N
365,giải quyết,V
365,vấn đề,N
365,:,CH
365,Có,V
365,khả năng,N
365,giải quyết,V
365,vấn đề,N
365,nhanh chóng,A
365,",",CH
365,sắc sảo,A
365,",",CH
365,hợp tình,N
365,",",CH
365,hợp lý,A
365,;,CH
365,các,L
365,lập luận,N
365,đưa,V
365,ra,V
365,rõ ràng,A
365,;,CH
366,Ham,V
366,học hỏi,V
366,.,CH
367,–,CH
367,Thời gian,N
367,làm việc,V
367,:,CH
367,theo,V
367,ca,N
367,của,E
367,BP,Np
367,ĐP,Np
368,Kỹ năng,N
368,quản lý,V
368,",",CH
368,lập,V
368,kế hoạch,N
369,Ưu tiên,V
369,các,L
369,ứng viên,N
369,tại,E
369,Trà Vinh,Np
369,và,C
369,các,L
369,tỉnh,N
369,lân cận,A
369,(,CH
369,Cần Thơ,Np
369,",",CH
369,Sóc Trăng,Np
369,",",CH
369,Đồng Tháp,Np
369,…,CH
369,.,CH
369,),CH
370,2,M
370,.,CH
370,Phát triển,V
370,nghề nghiệp,N
370,:,CH
371,•,N
371,Được,Np
371,cung cấp,V
371,công cụ,N
371,hỗ trợ,V
371,bán,V
371,hàng,N
371,và,C
371,quản lý,V
371,đơn,N
371,hàng,N
371,;,CH
372,Từ,E
372,2,M
372,năm,N
372,kinh nghiệm,M
373,commerce,N
373,",",CH
373,quản lý,V
373,nội dung,N
373,(,CH
373,E,Np
374,Kỹ năng,N
374,giao tiếp,V
374,và,C
374,đàm phán,M
375,Có,V
375,ít nhất,X
375,02,N
375,năm,M
375,kinh nghiệm,N
375,trong,E
375,lĩnh vực,N
375,quản lý,V
375,cơ sở,N
375,y tế,N
376,14,M
376,.,CH
376,Và,C
376,được,R
376,hưởng,V
376,chế độ,N
376,ưu đãi,V
376,từ,E
376,các,L
376,dịch vụ,N
376,của,E
376,Tập đoàn,N
376,ECO,Np
376,như,C
376,:,CH
376,tiêm,V
376,chủng vacxin,N
376,",",CH
376,khám chữa,V
376,bệnh,N
376,tại,E
376,bệnh viện,N
376,5,M
376,sao,P
376,chất lượng,N
376,cao,A
376,",",CH
376,mua,V
376,hàng,N
376,ECOgreen,Np
376,…,CH
377,Am,Np
377,hiểu,V
377,về,E
377,các,L
377,công cụ,N
377,quảng cáo,V
377,",",CH
377,website,FW
377,",",CH
377,…,CH
378,Tốt nghiệp,V
378,Đại học,N
378,trở,V
378,lên,V
378,",",CH
378,các,L
378,chuyên ngành,N
378,liên quan,V
378,lĩnh vực,N
378,Luật,N
378,kinh doanh,V
378,",",CH
378,maketing,N
378,",",CH
378,bất động sản,N
378,…,CH
379,Kỹ năng,N
379,lập,V
379,kế hoạch,N
380,● Độ,M
380,tuổi,N
380,:,CH
380,27,M
381,Trình độ,N
381,chuyên môn,N
381,:,CH
381,Kinh tế,N
381,",",CH
381,ngoại thương,N
381,.,CH
382,·,N
382,Good,Np
382,Communication and,V
382,Negotiation skills,N
382,",",CH
382,able,N
382,to,A
382,convince partners,V
382,.,CH
383,•,V
383,Tư duy,N
383,làm việc,V
383,",",CH
383,linh hoạt,N
383,trong,E
383,xử lý,V
383,công việc,N
383,logic,A
383,.,CH
384,Có,V
384,kỹ năng,N
384,quản lý,V
384,",",CH
384,dẫn dắt,V
384,đội,N
384,",",CH
384,nhóm,N
385,Kỹ năng,N
385,tổ chức,V
385,",",CH
385,sắp xếp,V
385,và,C
385,xử lý,V
385,công việc,N
386,Trình độ,N
386,học vấn,N
386,:,CH
386,Tốt nghiệp,V
386,trình độ,N
386,Đại học,N
386,trở,V
386,lên,V
387,Lưu ý,N
387,Ngân hàng,N
387,Việt Á,Np
387,sẽ,R
387,ưu tiên,V
387,cho,E
387,những,L
387,ứng viên,N
387,gửi,V
387,CV,Np
387,sớm,A
387,nhất,A
387,trong,E
387,tháng,N
388,Nộp,V
388,Bản Thông tin,N
388,ứng viên,V
388,theo,V
388,mẫu,N
388,của,E
388,MBS,Np
388,theo,V
388,hình thức,N
388,sau,N
388,:,CH
389,Chủ động,N
389,",",CH
389,quyết đoán,N
389,",",CH
389,sáng tạo,V
389,trong,E
389,công việc,N
389,;,CH
389,kỹ năng,N
389,giao tiếp,V
389,và,C
389,thuyết trình,N
389,",",CH
389,phản biện,N
389,",",CH
389,giải quyết,V
389,tình huống,N
389,tốt,A
389,.,CH
390,Có,V
390,từ,E
390,2,M
390,năm,N
390,kinh nghiệm,N
390,làm việc,V
390,trong,E
390,lĩnh vực,N
390,cơ điện,N
390,(,CH
390,chủ,N
390,đầu tư,V
390,;,CH
390,tư vấn,V
390,giám sát,V
390,;,CH
390,tư vấn,V
390,thiết kế,V
390,;,CH
390,tổng,N
390,thầu,V
390,;,CH
390,nhà thầu,N
390,thi công,V
390,lắp đặt,N
390,),CH
390,;,CH
391,QUYỀN LỢI,N
391,ĐƯỢC,Np
391,HƯỞNG,Np
392,Kiến thức,N
392,về,E
392,hệ thông,N
392,phần mềm,N
392,của,E
392,Ngân hàng,N
392,xuyên,V
392,suốt,A
392,quy trình,N
392,tín dụng,N
392,của,E
392,Ngân hàng,N
392,.,CH
393,Hạn,N
393,chót,N
393,nộp,V
393,hồ sơ,N
393,:,CH
393,28/02/2023,M
394,Xây dựng,V
394,và,C
394,kiểm định,V
394,mô hình,N
394,.,CH
395,*,CH
395,Yêu cầu,V
395,:,CH
396,Ưu tiên,N
396,Có,V
396,chứng chỉ,N
396,CCNA,Np
396,",",CH
396,MSCA,Np
396,",",CH
396,bảo mật,V
396,",",CH
396,lập trình,N
396,là,V
396,lợi thế,M
397,Tư cách,N
397,đạo đức,N
397,tốt,A
397,.,CH
398,Tối thiểu,N
398,6,M
398,tháng,N
398,kinh nghiệm,N
398,tư vấn,V
398,/,CH
398,sales,N
398,ở,E
398,các,L
398,lĩnh vực,N
398,",",CH
398,chấp nhận,V
398,đào tạo,V
398,các,L
398,bạn,N
398,chưa,R
398,kinh nghiệm,N
398,nếu,C
398,chịu,V
398,học hỏi,V
398,và,C
398,đam mê,V
398,tư vấn,V
398,bảo hiểm,N
399,Thứ,N
399,6,M
399,.,CH
400,4,M
400,.,CH
400,Các,L
400,Kinh nghiệm,N
400,liên quan,V
401,Làm việc,V
401,nhóm,N
402,Lưu ý,N
402,tiêu đề,N
402,của,E
402,email,FW
402,dự tuyển,V
402,:,CH
402,Địa điểm,N
402,_Vị trí,V
402,ứng tuyển_Họ,N
402,và,C
402,tên,N
402,(,CH
402,Ví dụ,V
402,:,CH
402,CN_Hanoi_Giaodichvien_PhamThiA,Np
402,),CH
403,Kỹ năng,N
403,giải quyết,V
403,vấn đề,N
403,:,CH
403,Dứt khoát,A
403,",",CH
403,triệt để,A
403,.,CH
404,•,N
404,Thành thạo,V
404,word,N
404,",",CH
404,excel,N
404,",",CH
404,powerpoint,M
405,Có,V
405,kinh nghiệm,N
405,trong,E
405,ngành,N
405,Sale,Np
405,",",CH
405,Telesale,Np
405,",",CH
405,hoặc,C
405,CSKH,Np
406,Kỹ năng,N
406,viết,V
406,tài liệu,N
406,",",CH
406,thuyết trình,N
406,",",CH
406,thuyết phục,V
406,tốt,A
407,tổng hợp,A
407,",",CH
407,khai thác,V
407,thông tin,N
407,tốt,A
407,",",CH
407,có,V
407,khả năng,N
407,viết,V
407,báo cáo,V
407,và,C
407,thuyết trình,V
407,.,CH
407,Trung thực,N
407,",",CH
407,khách quan,A
407,",",CH
407,cầu thị,N
407,.,CH
407,Có,V
407,kỹ năng,N
407,làm việc,V
407,theo,V
407,nhóm,N
407,",",CH
407,chịu,V
407,được,V
407,áp lực,N
407,cao,A
407,trong,E
407,công việc,N
407,",",CH
407,có,V
407,khả năng,N
407,thường xuyên,A
407,đi,V
407,công tác,V
407,xa,A
407,(,CH
407,tối đa,A
407,6-7,V
407,đợt,N
407,/,CH
407,năm,N
407,),CH
408,Yêu thích,V
408,công việc,N
408,bán,V
408,hàng,N
408,và,C
408,dịch vụ,N
408,khách hàng,N
409,Môi trường,N
409,làm việc,V
409,:,CH
410,Ưu tiên,N
410,ứng viên,V
410,có,V
410,kinh nghiệm,N
410,sử dụng,V
410,hệ thống,N
410,theo dõi,V
410,hàng,N
410,hóa,M
410,/,CH
410,phần mềm,N
410,kế toán,N
410,",",CH
410,đã,R
410,từng,R
410,làm việc,V
410,tại,E
410,Kho,Np
410,ICT,Np
410,",",CH
410,linh kiện,V
410,điện tử,N
410,",",CH
410,điện máy,N
410,.,CH
410,Kỹ năng,N
410,báo cáo,V
410,Excel,Np
410,và,C
410,làm việc,V
410,hệ thống,N
410,tốt,A
410,hoặc,C
410,ham,V
410,học hỏi,V
410,(,CH
410,Công ty,N
410,sẽ,R
410,đào tạo,V
410,thêm,V
410,),CH
411,Được,V
411,hướng,N
411,các,L
411,chính sách,N
411,phúc lợi,V
411,theo,V
411,quy định,N
411,của,E
411,công ty,N
412,Ngân hàng,N
412,",",CH
412,Kinh tế,N
412,",",CH
412,Quản trị,V
412,kinh doanh,V
412,",",CH
412,Marketing,Np
412,và,C
412,các,L
412,ngành,N
412,liên quan,V
412,.,CH
412,Tổi thiểu,N
412,4,M
412,năm,N
412,kinh nghiệm,N
412,:,CH
412,Kinh doanh,V
412,trực tiếp,A
412,trong,E
412,ngành,N
412,tài chính,N
412,tiêu dùng,V
412,/,CH
412,Tàichính,Np
413,Có,V
413,ít nhất,X
413,2,M
413,năm,N
413,kinh nghiệm,N
413,ưu tiên,V
413,ứng viên,V
413,có,V
413,kinh nghiệm,N
413,mảng,V
413,quan hệ,N
413,khách hàng,N
413,",",CH
413,phát triển,V
413,kinh doanh,V
413,mảng,V
413,sản phẩm,N
413,trái phiếu,N
413,",",CH
413,huy động,V
413,",",CH
413,bảo hiểm,N
413,ở,E
413,các,L
413,tổ chức,N
413,tài chính,N
413,;,CH
413,hoặc,C
413,mảng,V
413,dịch vụ,N
413,cung cấp,V
413,cho,E
413,đối tượng,N
413,khách hàng,N
413,cao cấp,A
413,(,CH
413,du lịch,V
413,",",CH
413,khách sạn,N
413,…,CH
413,),CH
413,.,CH
414,Chăm,Np
414,chỉ,R
414,",",CH
414,máu lửa,N
414,trong,E
414,công việc,N
415,2,M
415,.,CH
415,Cách thức,N
415,nộp,V
415,hồ sơ,N
415,:,CH
416,●,V
416,Hình thức,N
416,làm việc,V
416,:,CH
416,Toàn,Np
416,thời gian,N
416,",",CH
416,xoay ca,N
416,",",CH
416,có,V
416,làm,V
416,thứ Bảy,N
416,và,C
416,Chủ Nhật,Np
417,Kỹ năng,N
417,:,CH
417,Tin học,N
417,",",CH
417,ứng dụng,N
417,",",CH
417,ngoại ngữ,N
417,",",CH
417,tổng hợp,A
417,",",CH
417,phân tích,V
417,báo cáo,V
417,số liệu,N
417,",",CH
417,nhanh nhẹn,A
417,",",CH
417,giao tiếp,V
417,tốt,A
417,",",CH
417,có thể,R
417,đi,V
417,công tác,V
417,",",CH
417,kỹ năng,N
417,quản lý,V
417,đội,N
417,nhóm,N
417,",",CH
417,mạng lưới,N
417,.,CH
418,Tốt nghiệp,V
418,:,CH
418,Các,L
418,ngành nghề,N
418,liên quan,V
418,đến,E
418,lĩnh vực,N
418,kinh doanh,V
418,(,CH
418,ưu tiên,V
418,ứng viên,N
418,đã,R
418,làm việc,V
418,trong,E
418,ngành,N
418,nhựa,N
418,và,C
418,bán,V
418,hàng,N
418,thực phẩm,N
418,),CH
419,Trung thực,N
419,",",CH
419,siêng năng,N
419,",",CH
419,nỗ lực,V
419,phấn đấu,V
419,trong,E
419,công việc,N
419,.,CH
420,Ưu tiên,V
420,có,V
420,thêm,V
420,chứng chỉ,N
420,đào tạo,V
420,về,E
420,kế toán,N
420,thuế,N
420,.,CH
421,Được,V
421,hưởng,V
421,đầy đủ,A
421,các,L
421,chế độ,N
421,phúc lợi,N
421,của,E
421,Công ty,N
421,",",CH
421,chế độ,N
421,bảo hiểm xã hội,V
421,",",CH
421,v.v,V
421,theo,V
421,quy định,N
421,của,E
421,luật,N
421,Lao động,N
421,",",CH
421,luật,N
421,BHXH,Np
421,và,C
421,các,L
421,Quy chế,N
421,khác,A
421,của,E
421,công ty,N
421,.,CH
422,•,N
422,Tốt nghiệp,V
422,đại học,N
422,trở,V
422,lên,V
423,PHÚC LỢI,Np
423,:,CH
424,Tinh thần,N
424,trách nhiệm,N
424,",",CH
424,siêng năng,N
424,",",CH
424,chăm chỉ,A
425,Có,V
425,tinh thần,N
425,trách nhiệm,N
425,",",CH
425,khả năng,N
425,làm việc,V
425,đội,N
425,nhóm,N
425,.,CH
426,·,N
426,Khả năng,N
426,quản lý,V
426,quá trình,N
426,triển khai,V
426,công việc,N
426,;,CH
426,Khả năng,N
426,lập,V
426,kế hoạch,N
426,và,C
426,tổ chức,V
427,Am,Np
427,hiểu,V
427,thị trường,N
427,ngành hàng,N
427,FMCG,Np
427,tại,E
427,khu vực,N
427,HCM,Np
428,Báo,N
428,xấu,A
429,Ít nhất,X
429,2,M
429,năm,N
429,kinh nghiệm,N
429,làm,V
429,trong,E
429,lĩnh vực,N
429,dịch vụ,N
429,ngân hàng,N
429,thương mại,N
429,;,CH
430,(,CH
430,Ưu tiên,V
430,ứng viên,V
430,từng,R
430,có,V
430,kinh nghiệm,N
430,chăm sóc,V
430,khách hàng,N
430,",",CH
430,bán,V
430,hàng,N
430,),CH
431,Năng động,N
431,",",CH
431,có,V
431,tinh thần,N
431,cầu tiến,A
431,",",CH
431,chịu khó,A
431,học hỏi,V
432,Chiều,N
432,cao,A
432,tối thiểu,A
432,đối với,E
432,nữ,N
432,là,V
432,1,M
432,m58,N
432,và,C
432,nam,N
432,là,V
432,1,M
432,m68,N
432,(,CH
432,đặc biệt,A
432,đối với,E
432,ứng viên,N
432,bên,N
432,ngoài,N
432,),CH
432,.,CH
433,•,N
433,Có,V
433,kiến thức,N
433,về,E
433,quản lý,V
433,kế toán,N
433,sản xuất,V
433,tại,E
433,nhà máy,N
433,và,C
433,hàng,N
433,tồn kho,N
433,(,CH
433,nguyên vật liệu,N
433,",",CH
433,quy trình,N
433,sản xuất,V
433,và,C
433,sản phẩm,N
433,cuối cùng,A
433,),CH
434,Kinh nghiệm,N
434,:,CH
434,tối thiểu,N
434,02,M
434,năm,N
434,kinh nghiệm,N
434,trong,E
434,lĩnh vực,N
434,bán,V
434,hàng,N
434,và,C
434,quản lý,V
434,bán,V
434,hàng,N
434,;,CH
435,Cứng,N
435,excel,M
436,4,M
436,.,CH
436,Sử dụng,V
436,tiếng,N
436,Anh,Np
436,thành thạo,V
436,trong,E
436,giao tiếp,N
436,và,C
436,công việc,N
437,Có thể,R
437,sử dụng,V
437,tiếng,N
437,Anh,Np
437,cơ bản,A
437,.,CH
438,Nam,Np
438,",",CH
438,tuổi,N
438,từ,E
438,25-35,N
438,",",CH
438,sức,N
438,khỏe tốt,V
438,",",CH
438,nhanh nhẹn,A
438,",",CH
438,nhiệt tình,N
438,với,E
438,công việc,N
438,",",CH
439,Từng,R
439,đảm nhận,N
439,công viêc,V
439,về,E
439,Business Intelligence,Np
439,",",CH
439,Power BI,Np
439,",",CH
439,VBI,Np
439,",",CH
439,…,CH
439,sẽ,R
439,được,V
439,ưu tiên,V
439,tuyển dụng,V
439,.,CH
440,Có,V
440,kỹ năng,N
440,lập,V
440,kế hoạch,N
440,;,CH
440,quản lý,V
440,thời gian,N
440,;,CH
440,tổng hợp,V
440,và,C
440,phân tích,V
440,dữ liệu,M
441,Từ,E
441,1,M
441,năm,N
441,trở,V
441,lên,V
441,trong,E
441,lĩnh vực,N
441,sale,N
441,thị trường,N
441,",",CH
441,bất động sản,N
441,",",CH
441,bán,V
441,thiết bị,N
441,điện,N
441,",",CH
441,kỹ thuật,N
441,;,CH
442,Có,V
442,tinh thần,N
442,trách nhiệm,N
442,cao,A
442,.,CH
443,Khả năng,N
443,sử dụng,V
443,tiếng,N
443,Anh,Np
443,cơ bản,A
444,Trung thực,N
444,",",CH
444,hòa,M
444,đồng,Nu
444,với,E
444,đồng nghiệp,N
444,và,C
444,có,V
444,tinh thần,N
444,trách nhiệm,N
444,.,CH
445,Được,V
445,trang bị,V
445,đồng phục,N
445,và,C
445,các,L
445,công cụ,N
445,",",CH
445,thiết bị,N
445,hỗ trợ,V
445,để,E
445,phục vụ,V
445,cho,E
445,quá trình,N
445,làm việc,V
446,3,M
446,.,CH
446,Có,V
446,kinh nghiệm,N
446,tổ chức,V
446,cuộc,N
446,thi,V
446,online,V
446,cho,E
446,cộng đồng,N
446,là,V
446,một,M
446,lợi thế,N
447,+,N
447,Có,V
447,kinh nghiệm,N
447,sử dụng,V
447,&,CH
447,cài đặt,V
447,ứng dụng,N
447,trên,E
447,các,L
447,hệ,N
447,điều hành,V
447,Linux,Np
448,Experience,Np
448,creating,V
448,online,N
448,/,CH
448,digital,N
448,content,V
448,within,N
448,the,V
448,interactive,N
448,space,M
449,Kỹ năng,N
449,giao tiếp,V
449,và,C
449,đàm phán,M
450,Làm,V
450,tại,E
450,tòa,N
450,nhà,N
450,của,E
450,các,L
450,quận,N
450,ở,E
450,HCM,Np
451,Nhiệt tình,N
451,",",CH
451,tự tin,V
451,.,CH
452,12,M
452,triệu,M
452,",",CH
452,phụ thuộc,V
452,vào,E
452,đàm phán,N
452,lương,N
452,(,CH
452,Ngoài,E
452,Lương cơ bản,N
452,còn,R
452,có,V
452,Phụ cấp,N
452,+,V
452,thưởng,V
452,doanh số,N
452,tháng,N
452,+,M
452,thưởng,V
452,doanh số,N
452,6,M
452,tháng,N
452,),CH
452,.,CH
452,Thu nhập,N
452,không,R
452,giới hạn,V
452,.,CH
452,Tỷ lệ,N
452,trích,V
452,thưởng,V
452,doanh số,N
452,cao,A
452,.,CH
452,Thời gian,N
452,trả,V
452,thưởng,V
452,tháng,N
452,:,CH
452,vào,E
452,ngày,N
452,15,M
452,hàng,N
452,tháng,N
452,",",CH
452,thời gian,N
452,trả,V
452,thưởng,V
452,6,M
452,tháng,N
452,:,CH
452,2,M
452,lần,N
452,1,M
452,năm,N
452,.,CH
453,II,M
453,/,CH
453,YÊU CẦU,Np
453,NĂNG LỰC,Np
453,:,CH
454,Có,V
454,kiến thức,N
454,và,C
454,kinh nghiệm,N
454,quản lý,V
454,các,L
454,kênh,N
454,social media,V
454,.,CH
