sentence_ID,word,pos
270,Được,V
270,tiếp cận,V
270,với,E
270,\ xa0nhiều,N
270,nhãn,N
270,hàng,N
270,nổi tiếng,A
270,trên,E
270,thế giới,N
270,;,CH
271,Có,V
271,cơ hội,N
271,được,V
271,đào tạo,V
271,nâng,V
271,cao,A
271,nghiệp vụ,N
271,với,E
271,các,L
271,khóa,N
271,đào tạo,V
271,trong,N
271,và,C
271,ngoài,E
271,nước,N
271,;,CH
272,Hưởng,V
272,chế độ,N
272,BHXH,Np
272,",",CH
272,BHYT,Np
272,ngay,T
272,sau,N
272,khi,N
272,kí kết,V
272,hợp đồng,N
272,lao động,N
273,Yêu cầu,M
274,Nữ,N
274,",",CH
274,1993,M
274,-,CH
274,1998,N
274,tốt nghiệp,V
274,CĐ,Np
274,/,CH
274,ĐH,Ny
274,/,CH
274,du học sinh,N
274,/,CH
274,Thực tập sinh,N
274,(,CH
274,Ưu tiênThực,V
274,tập sinh,N
274,về,V
274,nước,N
274,),CH
275,Tiếng,N
275,nhật,N
275,tương đương,A
275,N2,Np
276,Ngoại hình,N
276,sáng,N
276,",",CH
276,chăm chỉ,A
276,",",CH
276,nhanh nhẹn,A
276,",",CH
276,ham,V
276,học hỏi,V
277,Chưa,R
277,có,V
277,kinh nghiệm,N
277,sẽ,R
277,được,V
277,đào tạo,V
278,Quyền lợi,N
279,Mức,N
279,lương,N
279,:,CH
279,\ xa0,V
279,10-11 tr,N
279,+,V
279,thưởng,V
280,Làm việc,V
280,:,CH
280,từ,E
280,8,M
280,h30,N
280,’,M
280,-,CH
280,17,M
280,h30,N
280,’,V
280,_,N
280,thứ,N
280,2,M
280,–,CH
280,thứ,N
280,6,M
281,Các,L
281,chế độ,N
281,khác,A
281,theo,V
281,quy định,N
281,của,E
281,công ty,N
282,Nữ,N
282,",",CH
282,tuổi,N
282,từ,E
282,25,M
282,-,CH
282,35,M
283,Tốt nghiệp,V
283,cao đẳng,N
283,trở,V
283,lên,V
283,chuyên ngành,N
283,quản trị,V
283,nhân sự,N
283,",",CH
283,kinh doanh,V
283,",",CH
283,kinh tế,N
283,",",CH
283,...,CH
284,Kinh nghiệm,N
284,từ,E
284,2,M
284,năm,N
284,vị trí,N
284,Quản lý,V
284,vận hành,V
285,Sử dụng,V
285,thành thạo,N
285,tin học,N
285,văn phòng,N
286,Ngoại hình,N
286,ưa,V
286,nhìn,V
286,",",CH
286,giọng,N
286,nói,V
286,dễ,A
286,nghe,V
287,Khả năng,N
287,quản lý,V
287,",",CH
287,kiểm soát,V
287,tốt,A
288,Kỹ năng,N
288,giao tiếp,V
288,",",CH
288,xử lý,V
288,các,L
288,tình huống,N
288,linh hoạt,A
288,",",CH
288,nắm bắt,V
288,tâm lý,N
288,khách hàng,N
288,tốt,A
289,Khả năng,N
289,đào tạo,V
289,",",CH
289,hướng dẫn,V
289,nhân viên,N
290,Thái độ,N
290,hòa nhã,N
290,",",CH
290,chuẩn mực,M
291,Trung thực,N
291,",",CH
291,cẩn thận,A
291,",",CH
291,có,V
291,tinh thần,N
291,trách nhiệm,N
291,",",CH
291,chịu,V
291,áp lực,N
291,trong,E
291,công việc,N
291,.,CH
292,Thời gian,N
292,làm việc,V
292,:,CH
292,Xoay ca,V
292,:,CH
292,8,M
292,:,CH
292,00,N
292,-,CH
292,17,M
292,:,CH
292,00,N
292,;,CH
292,11,M
292,:,CH
292,30,M
292,-,CH
292,20,M
292,:,CH
292,30,M
292,;,CH
292,Nghỉ 1.5,N
292,\,M
292,xa0ngày,N
292,/,CH
292,tuần,N
293,Tốt nghiệp,V
293,hoặc,C
293,đang,R
293,học,V
293,cao đẳng,A
293,",",CH
293,đại học,N
293,chuyên ngành,N
293,CNTT,Np
293,chuyên ngành,N
293,mạng,N
293,máy tính,N
293,.,CH
294,Có,V
294,kiến thức,N
294,nền tảng,V
294,các,L
294,giao thức,N
294,chuyển mạch,V
294,và,C
294,routing,M
295,Ưu tiên,V
295,các,L
295,chứng chỉ,N
295,chuyên sâu,V
295,về,E
295,hệ thống,N
295,mạng,N
295,(,CH
295,CCNA,Np
295,/,CH
295,CCNP,Np
295,/,CH
295,JNCIA,Np
295,/,CH
295,JNCIP.,Np
295,...,CH
295,),CH
296,Chủ động,N
296,và,C
296,ham,V
296,học hỏi,V
296,",",CH
296,chịu khó,A
296,tìm tòi,V
296,và,C
296,dành,V
296,thời gian,N
296,làm,V
296,lab,M
297,Chịu,V
297,được,V
297,áp lực,N
297,và,C
297,làm việc,V
297,có,V
297,trách nhiệm,N
298,Cẩn thận,A
298,",",CH
298,kiên trì,N
298,và,C
298,nỗ lực,V
298,trong,E
298,công việc,N
299,至少一年以上中越文翻译工作经验,N
299,， 较强的中文读写听说沟通交流能力,V
299,， 能正确理解并传导中方管理干部的管理要求及管理意识,N
299,；,M
300,相关岗位工作的专业知识,N
300,；,M
301,沟通协调能力较强,N
301,， 有服务意识,N
301,。,M
302,Kinh nghiệm,N
302,>,N
302,1,M
302,năm,N
302,ở,E
302,vị trí,N
302,phiên dịch,V
302,",",CH
302,khả năng,N
302,nghe,V
302,",",CH
302,nói,V
302,",",CH
302,đọc,V
302,",",CH
302,viết,V
302,tiếng,N
302,Trung tốt,V
302,",",CH
302,hiểu,V
302,rõ,A
302,và,C
302,truyền đạt,V
302,chính xác,A
302,những,L
302,yêu cầu,N
302,của,E
302,quản lý,V
302,tới,E
302,nhân viên,N
303,Kiến thức,N
303,chuyên ngành,N
303,liên quan,V
303,đến,E
303,vị trí,N
304,Kỹ năng,N
304,giao tiếp,V
304,tốt,A
305,Tốt nghiệp,V
305,Cao đẳng,N
305,",",CH
305,Đại học,N
305,chuyên ngành,N
305,kế toán,M
306,Chăm,Np
306,chỉ,R
306,",",CH
306,cẩn thận,A
307,Ít nhất,X
307,01,M
307,năm,N
307,tại,E
307,vị trí,N
307,tương đương,A
307,.,CH
308,Đạo đức,N
308,tốt,A
308,",",CH
308,trung thực,A
308,",",CH
308,có,V
308,tính,N
308,kỷ luật,N
308,cao,A
309,Sức,N
309,khỏe,V
309,tốt,A
310,Ngoại hình,N
310,cân đối,N
310,",",CH
310,gọn gàng,A
311,Làm việc,V
311,tại,E
311,White Palace,Np
311,:,CH
311,\,V
311,xa0 59D,N
311,Võ Văn Kiệt,Np
311,",",CH
311,P.,Ny
311,An Lạc,Np
311,",",CH
311,Q.,Ny
311,Bình Tân,Ny
312,Ưu tiên,V
312,tốt nghiệp,V
312,từ,E
312,đại học,N
312,\ xa0trở,V
312,lên,V
312,chuyên ngành,N
312,Tài chính,N
312,",",CH
312,Ngân hàng,N
312,",",CH
312,Kinh tế,N
312,…,CH
312,.,CH
313,Hiểu biết,V
313,về,E
313,ngành,N
313,tài chính,N
313,-,CH
313,ngân hàng,N
313,",",CH
313,sản phẩm,N
313,/,CH
313,dịch vụ,N
313,ngân hàng,N
314,Thành thạo,N
314,tin học,N
314,văn phòng,N
314,cơ bản,A
314,(,CH
314,word,N
314,",",CH
314,excel,N
314,",",CH
314,outlook,N
314,…,CH
314,),CH
315,Kỹ năng,N
315,bán,V
315,hàng,N
315,",",CH
315,kỹ năng,N
315,giao tiếp,V
315,tốt,A
316,Tốt nghiệp,V
316,CĐ,Np
316,/,CH
316,ĐH,Ny
316,chuyên ngành,N
316,xây dựng,V
316,hoặc,C
316,cơ khí,N
316,.,CH
316,Có,V
316,ít nhất,X
316,3,M
316,năm,N
316,kinh nghiệm,N
316,làm việc,V
316,trong,E
316,lĩnh vực,N
316,gia công,V
316,sản xuất,V
316,kết cấu,N
316,thép,N
316,với,E
316,vị trí,N
316,tương đương,A
317,Có,V
317,khả năng,N
317,giao tiếp,V
317,tốt,A
317,ngoại ngữ,N
317,tiếng,N
317,Anh,Np
318,Xử lý,V
318,tình huống,N
318,quyết đoán,N
318,và,C
318,theo,V
318,quy định,N
318,công ty,N
319,Vi tính,N
319,văn phòng,N
319,tốt,A
319,\,N
319,xa0và,V
319,các,L
319,phần mềm,N
319,quản trị,V
319,\,N
319,xa0nội bộ,N
319,của,E
319,Công ty,N
319,.,CH
320,Có,V
320,ít nhất,X
320,2,M
320,năm,N
320,kinh nghiệm,N
320,lập trình,N
320,Front-end,Np
320,sử dụng,V
320,ReactJS,Np
320,+,N
320,AngularJS,Np
321,Có,V
321,kinh nghiệm,N
321,sử dụng,V
321,Git,Np
321,như,C
321,GitHub,Np
321,/,CH
321,GitLab,Np
321,",",CH
321,Bootstrap,Np
321,",",CH
321,Ant Design,Np
321,...,CH
322,Có,V
322,tinh thần,N
322,trách nhiệm,N
322,cao,A
322,trong,E
322,công việc,N
322,",",CH
322,khả năng,N
322,tự,P
322,nghiên cứu,V
322,",",CH
322,làm việc,V
322,độc lập,A
322,và,C
322,teamwork,M
323,Chế độ,N
323,lương,N
323,/,CH
323,thưởng,V
323,:,CH
323,\,N
323,xa0Thoả thuận,V
323,khi,N
323,phỏng vấn,V
324,Tăng,V
324,lương,N
324,hàng,N
324,năm,N
324,",",CH
324,thưởng,V
324,theo,V
324,phòng ban,N
324,.,CH
325,Được,V
325,hưởng,V
325,đầy đủ,A
325,BHXH,Np
325,",",CH
325,BHYT,Np
325,",",CH
325,nghỉ phép,N
325,",",CH
325,lễ,N
325,",",CH
325,tết,N
325,theo,V
325,quy định,N
325,của,E
325,pháp luật,N
325,.,CH
326,Được,V
326,đi,V
326,du lịch,V
326,",",CH
326,tổ chức,V
326,team,V
326,building,N
326,.,CH
327,Giờ,N
327,hành chính,N
327,:,CH
327,Thứ,N
327,2,M
327,đến,E
327,thứ,N
327,6,M
327,",",CH
327,sáng,N
327,Thứ,N
327,7,M
327,họp,V
327,hàng,N
327,tuần,N
327,tại,E
327,công ty,N
327,.,CH
328,23-25,N
328,Nguyễn Văn Vịnh,Np
328,",",CH
328,P.,Ny
328,Hiệp Tân,Np
328,",",CH
328,Quận,Np
328,Tân Phú,Np
329,Nam,Np
329,",",CH
329,tốt nghiệp,V
329,đại học,N
329,chuyên ngành,N
329,:,CH
329,công nghệ,N
329,thực phẩm,N
329,",",CH
329,chế biến,V
329,thực phẩm,N
329,",",CH
329,máy,N
329,thực phẩm,N
329,",",CH
329,hóa học,N
329,",",CH
329,...,CH
329,hoặc,C
329,tương đương,A
329,.,CH
330,Làm việc,V
330,theo,V
330,ca,N
330,.,CH
331,Được,V
331,đào tạo,V
331,kiến thức,N
331,về,E
331,GMP,Np
331,",",CH
331,HACCP,Np
331,",",CH
331,5S,N
331,",",CH
331,ATVSTP,Np
331,.,CH
332,Ưu tiên,V
332,ứng viên,N
332,đã,R
332,có,V
332,kình nghiệm,N
332,làm việc,V
332,trong,E
332,các,L
332,nhà máy,N
332,bia,N
332,",",CH
332,rượu,N
332,",",CH
332,nước,N
332,giải khát,V
332,",",CH
332,đồ,N
332,uống,V
332,hoặc,C
332,thực phẩm,N
333,Có,V
333,khả năng,N
333,đọc,V
333,",",CH
333,hiểu,V
333,rõ ràng,A
333,các,L
333,bản vẽ,N
333,",",CH
333,sơ đồ,N
333,",",CH
333,biểu đồ,N
333,kỹ thuật,N
334,Có thể,R
334,đọc,V
334,và,C
334,dịch,V
334,tài liệu,N
334,tiếng,N
334,anh,Nc
335,Được,V
335,làm việc,V
335,tại,E
335,môi trường,N
335,chuyên nghiệp,A
335,với,E
335,các,L
335,trang thiết bị,N
335,hiện đại,A
335,hàng đầu,N
335,thế giới,N
335,;,CH
335,có,V
335,cơ hội,N
335,học hỏi,V
335,kỹ thuật,N
335,từ,E
335,Tập đoàn,N
335,Tetrapak,Np
335,-,CH
335,Thụy Điển,Np
335,và,C
335,thăng tiến,V
335,lên,V
335,vị trí,N
335,cao,A
335,hơn,A
335,trong,E
335,nghề,N
335,.,CH
336,Lương,N
336,cạnh tranh,V
336,hấp dẫn,V
336,và,C
336,thương lượng,V
336,lương,N
336,trong,E
336,quá trình,N
336,phỏng vấn,V
337,Thu nhập,N
337,tăng,V
337,phụ thuộc,V
337,vào,E
337,năng lực,N
337,và,C
337,kết quả,N
337,công việc,N
337,hàng,N
337,năm,M
337,;,CH
338,Tham gia,V
338,các,L
338,chương trình,N
338,đào tạo,V
338,phát triển,V
338,kỹ năng,N
338,chuyên môn,N
338,",",CH
338,kỹ năng,N
338,mềm,A
338,được,R
338,tổ chức,V
338,hàng,N
338,năm,M
339,BHXH,Np
339,",",CH
339,BHYT,Np
339,",",CH
339,BHTN,Np
339,theo,V
339,Bộ Luật,Np
339,Lao động,N
339,;,CH
340,Tham quan,V
340,",",CH
340,nghỉ mát,N
340,",",CH
340,sinh nhật,N
340,",",CH
340,thăm hỏi,V
340,",",CH
340,tặng,V
340,quà,N
340,...,CH
341,Thưởng,N
341,1/2,M
341,tháng,N
341,lương,N
341,các,L
341,ngày,N
341,Lễ,Np
341,lớn,V
341,30/4,N
341,;,CH
341,1/5,N
341,;,CH
341,2/9,N
341,và,C
341,tháng,N
341,lương,N
341,13,M
341,cuối,N
341,năm,N
341,",",CH
341,thưởng,V
341,hiệu suất,N
341,công việc,N
342,Tốt nghiệp,V
342,Đại Học,Np
342,.,CH
342,Thành thạo,N
342,vi tính,N
342,(,CH
342,Word,Np
342,/,CH
342,Excel,Np
342,/,CH
342,Powerpoint,Np
342,),CH
342,.,CH
343,Có,V
343,khả năng,N
343,giao tiếp,V
343,",",CH
343,truyền đạt,V
343,tốt,A
343,.,CH
344,Có,V
344,kinh nghiệm,N
344,giám sát,V
344,bán,V
344,hàng,N
344,và,C
344,điều hành,V
344,bán,V
344,hàng,N
344,ngành hàng,N
344,FMCG,Np
345,Có,V
345,khả năng,N
345,lãnh đạo,N
345,",",CH
345,tuyển dụng,N
345,và,C
345,huấn luyện,V
345,nhân viên,N
346,Có,V
346,khả năng,N
346,phân tích,V
346,và,C
346,giải quyết,V
346,vấn đề,N
347,Trung thực,N
347,",",CH
347,chủ động,N
347,",",CH
347,có,V
347,khả năng,N
347,công tác,V
347,xa,V
347,nhà,N
347,thường xuyên,A
347,.,CH
348,Kỹ năng,N
348,Tiếng,Np
348,Anh,Np
348,và,C
348,Tin học,N
348,Văn phòng,N
348,chuẩn MOS,V
348,theo,V
348,quy định,N
348,VPBank,Np
349,Kỹ năng,N
349,làm việc,V
349,nhóm,N
349,.,CH
350,Kỹ năng,N
350,giao tiếp,V
350,hiệu quả,N
351,Kỹ năng,N
351,quản lý,V
351,thời gian,N
351,.,CH
351,Chịu,V
351,được,R
351,áp lực,V
351,công việc,N
352,Tư duy,N
352,đổi mới,V
352,và,C
352,sáng tạo,M
353,Cẩn thận,A
353,",",CH
353,trung thực,A
353,",",CH
353,và,C
353,có,V
353,trách nhiệm,N
353,cao,A
353,trong,E
353,công việc,N
354,Ham,V
354,học hỏi,V
354,.,CH
355,Thu nhập,N
355,hấp dẫn,V
355,",",CH
355,lương thưởng,N
355,cạnh tranh,V
355,theo,V
355,năng lực,N
356,Thưởng,V
356,các,L
356,Ngày,N
356,lễ,N
356,",",CH
356,Tết,Np
356,(,CH
356,theo,V
356,chính sách,N
356,ngân hàng,N
356,từng,R
356,thời kỳ,N
356,),CH
357,Được,V
357,vay,V
357,ưu đãi,V
357,theo,V
357,chính sách,N
357,ngân hàng,N
357,từng,R
357,thời kỳ,N
358,Chế độ,N
358,ngày,N
358,phép,N
358,hấp dẫn,V
358,theo,V
358,cấp bậc,N
358,công việc,N
359,Bảo hiểm,N
359,bắt buộc,V
359,theo,V
359,luật,N
359,lao động,N
359,+,V
359,Bảo hiểm,N
359,VPBank care,V
359,cho,E
359,CBNV tùy,V
359,theo,V
359,cấp bậc,N
359,và,C
359,thời gian,N
359,công tác,V
360,Được,V
360,tham gia,V
360,các,L
360,khóa,N
360,đào tạo,V
360,tùy,N
360,thuộc,V
360,vào,E
360,Khung,Np
360,đào tạo,V
360,cho,E
360,từng,P
360,vị trí,N
361,Thời gian,N
361,làm việc,V
361,:,CH
361,từ,E
361,thứ,N
361,2,M
361,–,CH
361,thứ,N
361,6,M
361,&,CH
361,\,N
361,xa0sáng,N
361,thứ,N
361,7,M
362,Môi trường,N
362,làm việc,V
362,năng động,A
362,",",CH
362,thân thiện,N
362,",",CH
362,có,V
362,nhiều,A
362,cơ hội học,N
362,đào tạo,V
362,",",CH
362,học hỏi,V
362,và,C
362,phát triển,V
362,;,CH
362,được,V
362,tham gia,V
362,nhiều,A
362,hoạt động,N
362,văn hóa,V
362,thú vị,N
362,(,CH
362,cuộc,N
362,thi,V
362,về,E
362,thể thao,N
362,",",CH
362,tài năng,N
362,",",CH
362,hoạt động,V
362,teambuiding,V
362,...,CH
362,),CH
363,Tốt nghiệp,V
363,Cao đẳng,N
363,",",CH
363,Đại học,N
363,thuộc,V
363,các,L
363,ngành,N
363,Kế toán,N
363,",",CH
363,Kiểm toán,N
363,",",CH
363,Tài chính,N
363,",",CH
363,...,CH
364,Kỹ năng,N
364,giao tiếp,V
364,",",CH
364,sắp xếp,V
364,công việc,N
364,và,C
364,quản lý,V
364,công việc,N
364,hiệu quả,N
364,",",CH
364,khoa học,N
364,.,CH
365,Có,V
365,ít nhất,X
365,02,M
365,năm,N
365,kinh nghiệm,N
365,trở,V
365,lên,V
365,tại,E
365,vị trí,N
365,tương đương,A
365,.,CH
365,Ưu tiên,V
365,có,V
365,kinh nghiệm,N
365,kế toán,V
365,thuế,N
365,và,C
365,trong,E
365,ngành,N
365,y tế,N
365,.,CH
366,Có,V
366,năng lực,N
366,nghiệp vụ,N
366,kế toán,N
366,",",CH
366,có,V
366,khả năng,N
366,tổng hợp,V
366,",",CH
366,nắm,V
366,vững,A
366,chế độ,N
366,kế toán,V
366,.,CH
366,Thi hành,V
366,nhiệm vụ,N
366,chính xác,A
366,và,C
366,đúng,A
366,quy định,N
366,.,CH
367,Tự,P
367,tổ chức,V
367,",",CH
367,sắp xếp,V
367,và,C
367,xây dựng,V
367,kế hoạch,N
367,để,E
367,thực hiện,V
367,nhiệm vụ,N
367,được,V
367,phân công,V
367,.,CH
368,Có,V
368,ít nhất,X
368,1,M
368,năm,N
368,kinh nghiệm,N
368,ở,E
368,vị trí,N
368,tương đương,A
368,.,CH
368,Ưu tiên,V
368,kinh nghiệm,N
368,làm,V
368,tại,E
368,các,L
368,công ty,N
368,công nghệ,N
368,",",CH
368,chuyển,V
368,sổi,N
368,số,N
369,Có,V
369,khả năng,N
369,giao tiếp,V
369,và,C
369,thuyết phục,V
369,tốt,A
370,Có,V
370,khả năng,N
370,quản lý,V
370,công việc,N
370,tốt,A
370,",",CH
370,khả năng,N
370,làm việc,V
370,độc lập,A
371,Có,V
371,khả năng,N
371,nắm bắt,V
371,thông tin,N
371,",",CH
371,cơ hội,N
371,và,C
371,phân tích,V
371,thị trường,N
372,Ưu tiên,V
372,những,L
372,người,Nc
372,có,V
372,tính cách,N
372,quyết liệt,A
372,",",CH
372,nghiêm túc,A
372,trong,E
372,công việc,N
373,Tốt nghiệp,V
373,đại học,N
373,chuyên ngành,N
373,kế toán,N
373,",",CH
373,kiểm toán,N
373,",",CH
373,tài chính,N
374,Có,V
374,kình nghiệm,N
374,từ,E
374,2,M
374,năm,N
374,trở,V
374,lên,V
374,ở,E
374,vị trí,N
374,kế toán,N
374,công nợ,M
375,Tiếng,N
375,hoa,N
375,giao tiếp,V
375,tốt,A
375,",",CH
375,tính cách,N
375,hoạt bát,A
375,",",CH
375,chịu,V
375,được,V
375,áp lực,N
375,công việc,N
376,Ưu tiên,N
376,biết,V
376,sử dụng,V
376,phần mềm,N
376,SAP,Np
377,Tốt nghiệp,V
377,Đại học,N
377,trở,V
377,lên,V
377,chuyên ngành,N
377,Marketing,Np
377,",",CH
377,Quản trị,V
377,kinh doanh,V
378,Có,V
378,4-5,N
378,năm,N
378,trở,V
378,lên,V
378,kinh nghiệm,N
378,ở,E
378,vị trí,N
378,tương đương,A
378,",",CH
378,trong,E
378,ngành,N
378,điện,N
378,máy,N
379,Có,V
379,mối,N
379,quan hệ,N
379,tốt,A
379,trong,E
379,ngành,N
379,",",CH
379,kỹ năng,N
379,phân tích,V
379,và,C
379,phán đoán,V
379,xu hướng,N
379,tốt,A
380,Tư duy,N
380,“,CH
380,Customers oriented,N
380,”,CH
381,Khả năng,N
381,quản lý,V
381,",",CH
381,temwork,M
382,Bảo mật,V
382,thông tin,N
382,",",CH
382,cẩn thận,A
382,",",CH
382,tỉ mỉ,A
382,",",CH
382,chi tiết,N
383,Tốt nghiệp,V
383,Đại học,N
383,trở,V
383,lên,V
383,chuyên ngành,N
383,Tài chính,N
383,",",CH
383,Ngân hàng,N
383,",",CH
383,Kinh tế,N
383,…,CH
383,.,CH
384,Hiểu biết,V
384,về,E
384,ngành,N
384,tài chính,N
384,-,CH
384,ngân hàng,N
384,",",CH
384,sản phẩm,N
384,/,CH
384,dịch vụ,N
384,ngân hàng,N
385,Thành thạo,N
385,tin học,N
385,văn phòng,N
385,cơ bản,A
385,(,CH
385,word,N
385,",",CH
385,excel,N
385,",",CH
385,outlook,N
385,…,CH
385,),CH
386,Kỹ năng,N
386,bán,V
386,hàng,N
386,",",CH
386,kỹ năng,N
386,giao tiếp,V
386,tốt,A
387,Ngoại ngữ,N
387,:,CH
387,TOEIC,Np
387,450,V
387,trở,V
387,lên,V
387,hoặc,C
387,chứng chỉ,N
387,tương đương,A
388,Tốt nghiệp,V
388,Đại học,N
388,chuyên ngành,N
388,Luật,Np
388,",",CH
388,ưu tiên,A
388,chuyên ngành,N
388,Luật,N
388,kinh tế,N
388,và,C
388,nắm,V
388,rõ,A
388,pháp luật,N
388,đưa,V
388,người,N
388,lao động,V
388,đi,V
388,làm việc,V
388,ở,E
388,nước ngoài,N
388,theo,V
388,hợp đồng,N
388,luật,N
388,thương mại,N
388,",",CH
388,luật,N
388,xây dựng,V
388,",",CH
388,luật,N
388,đầu tư,V
388,",",CH
388,luật giáo dục,N
388,.,CH
389,Kinh nghiệm,N
389,làm việc,V
389,ở,E
389,vị trí,N
389,tương đương,A
389,từ,E
389,5,M
389,năm,N
389,trở,V
389,lên,V
389,.,CH
389,Ưu tiên,V
389,ứng viên,N
389,có,V
389,kinh nghiệm,N
389,quản lý,V
389,dự án,N
389,",",CH
389,tư vấn,V
389,",",CH
389,cố vấn,N
389,cho,E
389,BGĐ,Np
389,.,CH
390,Kỹ năng,N
390,soạn thảo,V
390,văn bản,N
390,",",CH
390,hợp đồng,N
390,tốt,A
390,.,CH
391,Kỹ năng,N
391,giao tiếp,V
391,",",CH
391,đàm phán,V
391,và,C
391,ra,V
391,quyết định,N
391,tốt,A
391,.,CH
392,Có,V
392,kỹ năng,N
392,lãnh đạo,N
392,",",CH
392,kỹ năng,N
392,giao,V
392,và,C
392,đánh giá,V
392,thực hiện,V
392,công việc,N
392,.,CH
393,Kỹ năng,N
393,làm việc,V
393,độc lập,A
393,và,C
393,teamwork,M
394,Có,V
394,kỹ năng,N
394,quản lý,V
394,và,C
394,phát triển,V
394,nhân viên,N
394,một cách,N
394,chuyên nghiệp,A
394,và,C
394,hiệu quả,N
394,.,CH
395,Trung thực,N
395,",",CH
395,khách quan,A
395,",",CH
395,có,V
395,đạo đức,N
395,nghề nghiệp,N
395,.,CH
396,NOTE,Np
396,:,CH
396,Độ,N
396,tuổi,N
396,tối thiểu,A
396,từ,E
396,32,M
396,trở,V
396,lên,V
397,Tốt nghiệp,V
397,Đại học,N
397,trở,V
397,lên,V
397,thuộc,V
397,chuyên ngành,N
397,Kinh tế,N
397,tại,E
397,các,L
397,Trường,N
397,Kinh tế,N
397,quốc dân,N
397,",",CH
397,Ngoại Thương,Np
397,",",CH
397,Thương Mại,Np
397,",",CH
397,Học viện,V
397,tài chính,N
397,",",CH
397,Học viện,N
397,ngân hàng,N
397,",",CH
397,...,CH
398,Có,V
398,tối thiểu,N
398,03,M
398,năm,N
398,kinh nghiệm,N
398,làm việc,V
398,trong,E
398,lĩnh vực,N
398,tài chính,N
398,ngân hàng,N
398,và,C
398,01,M
398,năm,N
398,tại,E
398,vị trí,N
398,quản lý,V
398,.,CH
399,Kỹ năng,N
399,quản lý,V
399,",",CH
399,đào tạo,V
399,và,C
399,xây dựng,V
399,mối,N
399,quan hệ,N
399,tốt,A
400,Kỹ năng,N
400,đàm phán,N
400,",",CH
400,thuyết phục,V
400,và,C
400,quản trị,V
400,rủi ro,A
400,tốt,A
401,Năng động,N
401,",",CH
401,trung thực,A
401,và,C
401,khả năng,N
401,chịu,V
401,áp lực,N
401,công việc,N
401,tốt,A
402,Tốt nghiệp,V
402,Cao đẳng,N
402,\,V
402,xa0trở,V
402,lên,V
402,thuộc,V
402,các,L
402,lĩnh vực,N
402,:,CH
402,Kinh tế,N
402,",",CH
402,Ngoại thương,N
402,",",CH
402,Thương mại,N
402,",",CH
402,Quản trị,V
402,kinh doanh,V
402,",",CH
402,Tài chính,N
402,",",CH
402,Ngân hàng,N
402,hoặc,C
402,tương đương,A
403,Sử dụng,V
403,thành thạo,N
403,tin học,N
403,văn phòng,N
404,Tư duy,N
404,tốt,A
404,",",CH
404,có,V
404,khả năng,N
404,phân tích,V
404,và,C
404,đánh giá,V
404,vấn đề,N
405,Có,V
405,khả năng,N
405,lập,V
405,kế hoạch,N
405,công việc,N
405,hàng,N
405,tuần,N
405,/,CH
405,hàng,N
405,tháng,N
406,Kiến thức,N
406,tốt,A
406,",",CH
406,am hiểu,V
406,kiến thức,N
406,cơ bản,A
406,về,E
406,luật,N
406,",",CH
406,kinh tế,N
406,thương mại,N
406,",",CH
406,kiến thức,N
406,về,E
406,tài chính,N
406,ngân hàng,N
406,có,V
406,liên quan,V
406,đến,E
406,hoạt động,V
406,tín dụng,N
406,;,CH
407,Ưu tiên,N
407,Ứng viên,V
407,có,V
407,kinh nghiệm,N
407,tại,E
407,vị trí,N
407,tương đương,A
408,Tốt nghiệp,V
408,Cao đẳng,N
408,\,V
408,xa0trở,V
408,lên,V
408,thuộc,V
408,các,L
408,lĩnh vực,N
408,:,CH
408,Kinh tế,N
408,",",CH
408,Ngoại thương,N
408,",",CH
408,Thương mại,N
408,",",CH
408,Quản trị,V
408,kinh doanh,V
408,",",CH
408,Tài chính,N
408,",",CH
408,Ngân hàng,N
408,hoặc,C
408,tương đương,A
409,Sử dụng,V
409,thành thạo,N
409,tin học,N
409,văn phòng,N
410,Tư duy,N
410,tốt,A
410,",",CH
410,có,V
410,khả năng,N
410,phân tích,V
410,và,C
410,đánh giá,V
410,vấn đề,N
411,Có,V
411,khả năng,N
411,lập,V
411,kế hoạch,N
411,công việc,N
411,hàng,N
411,tuần,N
411,/,CH
411,hàng,N
411,tháng,N
412,Kiến thức,N
412,tốt,A
412,",",CH
412,am hiểu,V
412,kiến thức,N
412,cơ bản,A
412,về,E
412,luật,N
412,",",CH
412,kinh tế,N
412,thương mại,N
412,",",CH
412,kiến thức,N
412,về,E
412,tài chính,N
412,ngân hàng,N
412,có,V
412,liên quan,V
412,đến,E
412,hoạt động,V
412,tín dụng,N
412,;,CH
413,Ưu tiên,N
413,Ứng viên,V
413,có,V
413,kinh nghiệm,N
413,tại,E
413,vị trí,N
413,tương đương,A
414,Tốt nghiệp,V
414,Đại học,N
414,trở,V
414,lên,V
414,thuộc,V
414,chuyên ngành,N
414,Kinh tế,N
414,tại,E
414,các,L
414,Trường,N
414,Kinh tế,N
414,quốc dân,N
414,",",CH
414,Ngoại Thương,Np
414,",",CH
414,Thương Mại,Np
414,",",CH
414,Học viện,V
414,tài chính,N
414,",",CH
414,Học viện,N
414,ngân hàng,N
414,",",CH
414,...,CH
415,Có,V
415,tối thiểu,N
415,03,M
415,năm,N
415,kinh nghiệm,N
415,làm việc,V
415,trong,E
415,lĩnh vực,N
415,tài chính,N
415,ngân hàng,N
415,và,C
415,01,M
415,năm,N
415,tại,E
415,vị trí,N
415,quản lý,V
415,.,CH
